,Itemset,Antecedent Support,Union Support,Confidence,Lift
243,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.185375,0.1362625,0.7350640593391773,1.9601708249044727
244,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1850125,0.13625,0.736436727248159,1.9638312726617573
245,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1845,0.1355875,0.7348915989159892,1.9597109304426379
246,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1844125,0.1355125,0.7348335931674914,1.9595562484466438
247,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.183475,0.1347125,0.7342280964709089,1.9579415905890905
248,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1845375,0.1356875,0.7352841563367879,1.9607577502314344
249,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.184125,0.1353,0.734826883910387,1.9595383570943652
250,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'no_https_1', 'params_length_0.0_157.0'})",0.184025,0.1349875,0.7335280532536341,1.9560748086763577
251,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1833875,0.1346875,0.7344420966532614,1.9585122577420304
252,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1831125,0.1342625,0.7332241108608096,1.9552642956288258
253,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1828375,0.1340125,0.7329595952690231,1.954558920717395
254,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1821125,0.1334125,0.7325828814606355,1.9535543505616948
255,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.185375,0.1362625,0.7350640593391773,1.9601708249044727
256,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1840125,0.1351,0.734189253447456,1.957838009193216
257,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1839,0.135,0.734094616639478,1.9575856443719413
258,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1835375,0.1345,0.7328202683375333,1.9541873822334221
259,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1840125,0.1351,0.734189253447456,1.957838009193216
260,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1839,0.135,0.734094616639478,1.9575856443719413
261,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1829875,0.134225,0.7335200491836875,1.9560534644898333
262,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1829875,0.134225,0.7335200491836875,1.9560534644898333
263,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.1835375,0.1345,0.7328202683375333,1.9541873822334221
264,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.182625,0.133775,0.7325119780971937,1.9533652749258499
265,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.18235,0.133525,0.7322456813819578,1.9526551503518874
266,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'params_length_0.0_157.0'})",0.182625,0.133775,0.7325119780971937,1.9533652749258499
267,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.18235,0.133525,0.7322456813819578,1.9526551503518874
268,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.181625,0.132925,0.7318651066758429,1.9516402844689145
269,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.181625,0.132925,0.7318651066758429,1.9516402844689145
270,"frozenset({'qty_-_directory_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.18485,0.1356125,0.7336353800378685,1.9563610134343161
271,"frozenset({'qty_-_directory_0.0_2.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1844625,0.1352375,0.7331435928711798,1.9550495809898127
272,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1845125,0.1351,0.7321997154664318,1.9525325745771516
273,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.184075,0.1347125,0.7318348499253023,1.9515595998008062
274,"frozenset({'qty_-_directory_0.0_2.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.18405,0.1346375,0.7315267590328715,1.9507380240876573
275,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1816375,0.132725,0.7307136466863946,1.9485697244970523
276,"frozenset({'qty_-_directory_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1834625,0.134375,0.7324385092321318,1.9531693579523515
277,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.18305,0.1338375,0.7311526905217154,1.9497405080579078
278,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1828,0.1336,0.7308533916849016,1.9489423778264043
279,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.181825,0.1327625,0.7301663687611716,1.9471103166964576
280,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.18315,0.133975,0.7315042315042315,1.9506779506779506
281,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1825375,0.1333875,0.7307402588509211,1.948640690269123
282,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.18255,0.1332125,0.7297315803889346,1.9459508810371589
283,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1818,0.132775,0.7303355335533555,1.947561422808948
284,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1816375,0.1324875,0.729406097309201,1.9450829261578695
285,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1811625,0.1320375,0.7288346098116332,1.9435589594976885
286,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1804375,0.1314375,0.7284378247315553,1.942500865950814
287,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.18405,0.1346375,0.7315267590328715,1.9507380240876573
288,"frozenset({'qty_-_directory_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1826125,0.1334,0.7305085905948387,1.9480229082529033
289,"frozenset({'qty_-_directory_0.0_2.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1823375,0.1331375,0.7301706999383011,1.9471218665021361
290,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.182125,0.1327875,0.7291008922443376,1.9442690459849004
291,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1826125,0.1334,0.7305085905948387,1.9480229082529033
292,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1823375,0.1331375,0.7301706999383011,1.9471218665021361
293,"frozenset({'qty_-_directory_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1813875,0.132325,0.7295155399352216,1.9453747731605908
294,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1813875,0.132325,0.7295155399352216,1.9453747731605908
295,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.182125,0.1327875,0.7291008922443376,1.9442690459849004
296,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1812125,0.1320625,0.728771469959302,1.9433905865581387
297,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1807375,0.1316125,0.7281969707448648,1.9418585886529727
298,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1812125,0.1320625,0.728771469959302,1.9433905865581387
299,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1807375,0.1316125,0.7281969707448648,1.9418585886529727
300,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1800125,0.1310125,0.7277966807860565,1.9407911487628173
301,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1800125,0.1310125,0.7277966807860565,1.9407911487628173
302,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1801,0.1313875,0.7295252637423653,1.945400703312974
303,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1798875,0.1311875,0.7292752414703635,1.9447339772543026
304,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1797875,0.130875,0.7279427101439199,1.9411805603837864
305,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.179425,0.1305875,0.7278110631182945,1.9408295016487853
306,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1793375,0.130425,0.7272600543667666,1.9393601449780442
307,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.178925,0.1303625,0.728587396954031,1.9428997252107492
308,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1784,0.1296875,0.726947869955157,1.938527653213752
309,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.178325,0.129625,0.7269031263143136,1.9384083368381697
310,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1773875,0.128825,0.7262349376365301,1.9366265003640803
311,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1785,0.12985,0.7274509803921568,1.9398692810457516
312,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1781,0.129475,0.7269792251544076,1.9386112670784204
313,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1779875,0.12915,0.7256127537046141,1.9349673432123042
314,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1773625,0.1288625,0.7265487349355133,1.937463293161369
315,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.177075,0.128425,0.7252576591839616,1.934020424490564
316,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1768125,0.1281875,0.7249911629551078,1.9333097678802875
317,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1760875,0.1275875,0.7245687513310143,1.9321833368827048
318,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1793375,0.130425,0.7272600543667666,1.9393601449780442
319,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.177975,0.1292625,0.7262958280657396,1.9367888748419722
320,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.177875,0.129175,0.7262122276879832,1.9365659405012885
321,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1775625,0.128725,0.7249560014079549,1.9332160037545465
322,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.177975,0.1292625,0.7262958280657396,1.9367888748419722
323,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.177875,0.129175,0.7262122276879832,1.9365659405012885
324,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1769625,0.1284,0.72557745285018,1.9348732076004802
325,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1769625,0.1284,0.72557745285018,1.9348732076004802
326,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1775625,0.128725,0.7249560014079549,1.9332160037545465
327,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.17665,0.128,0.7245966600622701,1.9322577601660536
328,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1763875,0.1277625,0.7243285380199844,1.9315427680532917
329,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'no_https_1', 'params_length_0.0_157.0'})",0.17665,0.128,0.7245966600622701,1.9322577601660536
330,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1763875,0.1277625,0.7243285380199844,1.9315427680532917
331,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1756625,0.1271625,0.723902369600797,1.9304063189354588
332,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty_-_domain_0.0_3.0', 'qty___params_0.0_2.0', 'no_https_1', 'params_length_0.0_157.0'})",0.1756625,0.1271625,0.723902369600797,1.9304063189354588
333,"frozenset({'no_https_1', 'domain_in_subdomains_0.0_1.0', 'qty_-_directory_0.0_2.0'})",0.182525,0.1355875,0.7428434461032736,1.9809158562753961
334,"frozenset({'no_https_1', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_-_directory_0.0_2.0'})",0.180975,0.13405,0.7407100428235944,1.9752267808629185
335,"frozenset({'no_https_1', 'domain_in_subdomains_0.0_1.0', 'qty___params_0.0_2.0', 'qty_-_directory_0.0_2.0'})",0.180625,0.1338875,0.7412456747404843,1.9766551326412916
336,"frozenset({'no_https_1', 'domain_in_subdomains_0.0_1.0', 'qty_-_directory_0.0_2.0', 'qty_params_0.0_4.0'})",0.1804625,0.133675,0.7407356098912515,1.975294959710004
337,"frozenset({'at_symbol_0', 'no_https_1', 'domain_in_subdomains_0.0_1.0', 'qty_-_directory_0.0_2.0'})",0.1802625,0.1333375,0.7396851813327786,1.9724938168874095
338,"frozenset({'qty_._params_0.0_2.0', 'no_https_1', 'domain_in_subdomains_0.0_1.0', 'qty_-_directory_0.0_2.0'})",0.1800375,0.133175,0.7397070054849684,1.9725520146265823
339,"frozenset({'no_https_1', 'domain_in_subdomains_0.0_1.0', 'domain_in_paths_0', 'qty_-_directory_0.0_2.0'})",0.17885,0.1323625,0.7400754822476935,1.9735346193271825
340,"frozenset({'no_https_1', 'qty_-_domain_0.0_3.0', 'domain_in_subdomains_0.0_1.0', 'qty_-_directory_0.0_2.0'})",0.176575,0.1298375,0.7353107744584454,1.9608287318891877
341,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty___params_0.0_2.0', 'no_https_1'})",0.17935,0.132625,0.7394758851407861,1.9719356937087629
342,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.179175,0.1325375,0.7397097809404214,1.9725594158411237
343,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'no_https_1'})",0.179075,0.1323,0.7387965936060309,1.9701242496160825
344,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1'})",0.1779375,0.1313125,0.7379697927643133,1.967919447371502
345,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'at_symbol_0', 'no_https_1'})",0.1802625,0.1333375,0.7396851813327786,1.9724938168874095
346,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1'})",0.1786375,0.1319125,0.7384367783919948,1.969164742378653
347,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1'})",0.178475,0.1317,0.7379184759770276,1.967782602605407
348,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1'})",0.1786375,0.1319125,0.7384367783919948,1.969164742378653
349,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1'})",0.178475,0.1317,0.7379184759770276,1.967782602605407
350,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_subdomains_0.0_1.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1'})",0.1773375,0.1307125,0.7370832452245013,1.9655553205986702
