,Itemset,Antecedent Support,Union Support,Confidence,Lift
14,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'qty_-_file_0.0_10.0', 'external_hyperlink_ratio_0.05_0.17'})",0.2183375,0.18975,0.869067384210225,1.39050781473636
15,"frozenset({'qty_-_domain_0.0_3.0', 'css_files_ratio_0.0_0.03'})",0.24775,0.2236375,0.9026740665993945,1.4442785065590313
16,"frozenset({'css_files_ratio_0.0_0.03', 'qty_-_file_0.0_10.0'})",0.2449875,0.2193375,0.8953007806520741,1.4324812490433185
17,"frozenset({'num_sensitive_words_0', 'css_files_ratio_0.0_0.03'})",0.23275,0.2119,0.9104189044038667,1.4566702470461868
18,"frozenset({'css_files_ratio_0.0_0.03', 'qty_tld_url_3.0_8.0'})",0.2165125,0.1977375,0.9132844523988223,1.4612551238381157
19,"frozenset({'css_files_ratio_0.0_0.03', 'PctExtResourceUrls_0.49_1.0'})",0.2140625,0.1896375,0.8858978102189781,1.417436496350365
20,"frozenset({'qty_-_domain_0.0_3.0', 'css_files_ratio_0.0_0.03', 'qty_-_file_0.0_10.0'})",0.24295,0.2188375,0.900751183371064,1.4412018933937023
21,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'css_files_ratio_0.0_0.03'})",0.2307875,0.2113875,0.9159399880842767,1.4655039809348427
22,"frozenset({'num_sensitive_words_0', 'css_files_ratio_0.0_0.03', 'qty_-_file_0.0_10.0'})",0.2282875,0.2074375,0.9086677982806768,1.4538684772490829
23,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'css_files_ratio_0.0_0.03', 'qty_-_file_0.0_10.0'})",0.22635,0.20695,0.9142920256240336,1.4628672409984538
24,"frozenset({'qty_-_domain_0.0_3.0', 'css_files_ratio_0.0_0.03', 'qty_tld_url_3.0_8.0'})",0.2146125,0.197225,0.9189818859572485,1.4703710175315976
25,"frozenset({'css_files_ratio_0.0_0.03', 'qty_-_file_0.0_10.0', 'qty_tld_url_3.0_8.0'})",0.2123125,0.1935375,0.911569031498381,1.4585104503974096
26,"frozenset({'num_sensitive_words_0', 'css_files_ratio_0.0_0.03', 'qty_tld_url_3.0_8.0'})",0.203025,0.188075,0.9263637483068586,1.4821819972909738
27,"frozenset({'qty_-_domain_0.0_3.0', 'css_files_ratio_0.0_0.03', 'qty_-_file_0.0_10.0', 'qty_tld_url_3.0_8.0'})",0.2104375,0.19305,0.9173745173745174,1.4677992277992278
28,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'css_files_ratio_0.0_0.03', 'qty_tld_url_3.0_8.0'})",0.2012125,0.187575,0.9322233956637883,1.4915574330620613
29,"frozenset({'qty_-_domain_0.0_3.0', 'css_files_ratio_0.0_0.03', 'PctExtResourceUrls_0.49_1.0'})",0.2121625,0.1892625,0.8920638661403405,1.4273021858245447
30,"frozenset({'qty_-_domain_0.0_3.0', 'total_hyperlinks_71.0_186.0'})",0.24865,0.2225875,0.8951839935652524,1.4322943897044038
31,"frozenset({'total_hyperlinks_71.0_186.0', 'qty_-_file_0.0_10.0'})",0.2471,0.2193125,0.8875455281262646,1.4200728450020235
32,"frozenset({'num_sensitive_words_0', 'total_hyperlinks_71.0_186.0'})",0.225325,0.20315,0.9015865971374681,1.442538555419949
33,"frozenset({'total_hyperlinks_71.0_186.0', 'qty_tld_url_3.0_8.0'})",0.2136125,0.1940375,0.9083621042776054,1.4533793668441688
34,"frozenset({'qty_-_domain_0.0_3.0', 'total_hyperlinks_71.0_186.0', 'qty_-_file_0.0_10.0'})",0.2449375,0.2188875,0.8936463383516203,1.4298341413625926
35,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'total_hyperlinks_71.0_186.0'})",0.2235375,0.2027625,0.907062573393726,1.4513001174299616
36,"frozenset({'total_hyperlinks_71.0_186.0', 'num_sensitive_words_0', 'qty_-_file_0.0_10.0'})",0.22205,0.1998875,0.9001913983337086,1.440306237333934
37,"frozenset({'qty_-_domain_0.0_3.0', 'total_hyperlinks_71.0_186.0', 'num_sensitive_words_0', 'qty_-_file_0.0_10.0'})",0.2202625,0.1995,0.9057374723341468,1.449179955734635
38,"frozenset({'qty_-_domain_0.0_3.0', 'total_hyperlinks_71.0_186.0', 'qty_tld_url_3.0_8.0'})",0.21175,0.1936375,0.9144628099173554,1.4631404958677687
39,"frozenset({'total_hyperlinks_71.0_186.0', 'qty_-_file_0.0_10.0', 'qty_tld_url_3.0_8.0'})",0.21035,0.1907875,0.9070002376990729,1.4512003803185167
40,"frozenset({'qty_-_domain_0.0_3.0', 'total_hyperlinks_71.0_186.0', 'qty_-_file_0.0_10.0', 'qty_tld_url_3.0_8.0'})",0.2084875,0.1903875,0.9131842436596918,1.461094789855507
41,"frozenset({'qty_/_url_4.0_5.0', 'qty_tld_url_3.0_8.0'})",0.2350125,0.1881625,0.8006489016541674,1.2810382426466678
42,"frozenset({'qty_-_domain_0.0_3.0', 'qty_/_url_4.0_5.0', 'num_sensitive_words_0'})",0.237175,0.190325,0.8024665331506272,1.2839464530410036
43,"frozenset({'qty_-_domain_0.0_3.0', 'qty_/_url_4.0_5.0', 'num_sensitive_words_0', 'qty_-_file_0.0_10.0'})",0.23455,0.1877625,0.8005222767000639,1.2808356427201022
44,"frozenset({'qty_-_domain_0.0_3.0', 'qty_/_url_4.0_5.0', 'qty_tld_url_3.0_8.0'})",0.232575,0.18805,0.8085563796624744,1.293690207459959
45,"frozenset({'qty_-_domain_0.0_3.0', 'script_files_ratio_0.01_0.05'})",0.24695,0.198325,0.8030977930755213,1.2849564689208341
46,"frozenset({'qty_-_domain_0.0_3.0', 'script_files_ratio_0.01_0.05', 'qty_-_file_0.0_10.0'})",0.24355,0.194925,0.8003490043112297,1.2805584068979674
47,"frozenset({'qty_-_domain_0.0_3.0', 'total_hyperlinks_186.0_3151.01'})",0.2511125,0.233775,0.9309572402807507,1.489531584449201
48,"frozenset({'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01'})",0.2469,0.2291,0.9279060348319157,1.484649655731065
49,"frozenset({'num_sensitive_words_0', 'total_hyperlinks_186.0_3151.01'})",0.2371875,0.222775,0.9392358366271409,1.5027773386034255
50,"frozenset({'total_hyperlinks_186.0_3151.01', 'qty_tld_url_3.0_8.0'})",0.220475,0.207125,0.9394489171107835,1.5031182673772536
51,"frozenset({'qty_._directory_0.0_1.0', 'total_hyperlinks_186.0_3151.01'})",0.20735,0.1955875,0.9432722449963828,1.5092355919942126
52,"frozenset({'qty_-_domain_0.0_3.0', 'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01'})",0.2461875,0.22885,0.9295760345265296,1.4873216552424473
53,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'total_hyperlinks_186.0_3151.01'})",0.2364625,0.2225,0.940952582333351,1.5055241317333616
54,"frozenset({'num_sensitive_words_0', 'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01'})",0.232575,0.2181625,0.9380307427711491,1.5008491884338384
55,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01'})",0.231875,0.2179125,0.9397843665768194,1.503654986522911
56,"frozenset({'qty_-_domain_0.0_3.0', 'total_hyperlinks_186.0_3151.01', 'qty_tld_url_3.0_8.0'})",0.2199375,0.2068625,0.9405512929809605,1.5048820687695368
57,"frozenset({'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01', 'qty_tld_url_3.0_8.0'})",0.216275,0.202925,0.9382730320194197,1.5012368512310714
58,"frozenset({'num_sensitive_words_0', 'total_hyperlinks_186.0_3151.01', 'qty_tld_url_3.0_8.0'})",0.2088625,0.198375,0.9497875396492907,1.5196600634388653
59,"frozenset({'qty_-_domain_0.0_3.0', 'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01', 'qty_tld_url_3.0_8.0'})",0.2157625,0.2026875,0.9394009617055791,1.5030415387289264
60,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'total_hyperlinks_186.0_3151.01', 'qty_tld_url_3.0_8.0'})",0.2083375,0.1981125,0.9509209815803683,1.5214735705285893
61,"frozenset({'num_sensitive_words_0', 'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01', 'qty_tld_url_3.0_8.0'})",0.2049125,0.194425,0.9488196181296894,1.518111389007503
62,"frozenset({'num_sensitive_words_0', 'qty_tld_url_3.0_8.0', 'qty_-_domain_0.0_3.0', 'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01'})",0.2044125,0.1941875,0.9499785971992907,1.519965755518865
63,"frozenset({'qty_-_domain_0.0_3.0', 'qty_._directory_0.0_1.0', 'total_hyperlinks_186.0_3151.01'})",0.2069875,0.1954125,0.9440787487167099,1.5105259979467358
64,"frozenset({'qty_._directory_0.0_1.0', 'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01'})",0.20385,0.1920875,0.9422982585234241,1.5076772136374785
65,"frozenset({'qty_-_domain_0.0_3.0', 'qty_._directory_0.0_1.0', 'qty_-_file_0.0_10.0', 'total_hyperlinks_186.0_3151.01'})",0.2034875,0.1919125,0.9431168990724247,1.5089870385158795
66,"frozenset({'qty_-_domain_0.0_3.0', 'PctExtHyperlinks_0.21_0.92'})",0.2487625,0.2276375,0.9150796442389829,1.4641274307823726
67,"frozenset({'qty_-_file_0.0_10.0', 'PctExtHyperlinks_0.21_0.92'})",0.2457125,0.2236875,0.9103627206593071,1.4565803530548913
68,"frozenset({'num_sensitive_words_0', 'PctExtHyperlinks_0.21_0.92'})",0.2250125,0.2085125,0.9266707405144158,1.4826731848230652
69,"frozenset({'PctExtHyperlinks_0.21_0.92', 'qty_tld_url_3.0_8.0'})",0.21785,0.20165,0.9256369061280698,1.4810190498049116
70,"frozenset({'qty_-_domain_0.0_3.0', 'qty_-_file_0.0_10.0', 'PctExtHyperlinks_0.21_0.92'})",0.24445,0.223325,0.9135815095111475,1.4617304152178359
71,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'PctExtHyperlinks_0.21_0.92'})",0.2239625,0.2081625,0.9294524753027851,1.4871239604844562
72,"frozenset({'num_sensitive_words_0', 'qty_-_file_0.0_10.0', 'PctExtHyperlinks_0.21_0.92'})",0.221025,0.204525,0.9253478113335596,1.4805564981336954
73,"frozenset({'qty_-_domain_0.0_3.0', 'num_sensitive_words_0', 'qty_-_file_0.0_10.0', 'PctExtHyperlinks_0.21_0.92'})",0.2199875,0.2041875,0.9281777373714415,1.4850843797943063
74,"frozenset({'qty_-_domain_0.0_3.0', 'PctExtHyperlinks_0.21_0.92', 'qty_tld_url_3.0_8.0'})",0.2167375,0.2012875,0.9287156122037027,1.4859449795259243
75,"frozenset({'qty_-_file_0.0_10.0', 'PctExtHyperlinks_0.21_0.92', 'qty_tld_url_3.0_8.0'})",0.214075,0.197875,0.9243255868270466,1.4789209389232745
76,"frozenset({'qty_-_domain_0.0_3.0', 'qty_-_file_0.0_10.0', 'PctExtHyperlinks_0.21_0.92', 'qty_tld_url_3.0_8.0'})",0.212975,0.197525,0.9274562742105882,1.4839300387369412
77,"frozenset({'qty_-_domain_0.0_3.0', 'internal_hyperlink_ratio_0.62_0.8'})",0.2484625,0.2024625,0.8148613975952105,1.3037782361523367
78,"frozenset({'qty_-_file_0.0_10.0', 'internal_hyperlink_ratio_0.62_0.8'})",0.2473125,0.200075,0.8089967146828406,1.294394743492545
79,"frozenset({'qty_-_domain_0.0_3.0', 'qty_-_file_0.0_10.0', 'internal_hyperlink_ratio_0.62_0.8'})",0.2457,0.1998125,0.8132376882376883,1.3011803011803011
80,"frozenset({'qty_-_directory_2.0_18.0', 'qty_-_domain_0.0_3.0'})",0.25515,0.2359125,0.9246031746031746,1.4793650793650794
